   100    1 -1  0  4  0   0  0  0  0  0  0  0  0   0       0.2028494   0.005103   0.000315   179.996716325211     0.822775918909    57.409747961838
   101   -2  0  2  2  0   0  0  0  0 -4  0  0  0   0       0.2020760   0.015475   0.010490   100.731275046782  -138.999121570944  -145.996231653007
   102    0  0 -2  3  0   0  0  0  0  0  0  0  0   0       0.2009848   0.000000   0.000045     0.000992929220   -12.225324643970   -89.279851734653
   103    0  1 -2  0  0   0  0  0  0  0  0  0  0   0       0.1856797   0.004690   0.000182  -179.996866214428    -0.342975768946   -32.638805501485
   104    1  0  0  2  0   0-10  3  0  0  0  0  0   0       0.1834849   0.050129   0.011477  -164.184066961081   156.567325190775    93.872367339920
   105   -3  0  0  6  0   0  0  0  0  0  0  0  0   0       0.1831665   0.000000   0.000118  -179.998384021092   171.300681284221    89.522149715445
   106    0  0  0  0  0   0 10 -3  0  0  0  0  0   0       0.1687381   0.051629   0.011899   -14.915466247530   -26.285764919865    23.875451418663
   107    0  0  0  2  0   0-10  3  0  0  0  0  0   0       0.1686725   0.041930   0.010330  -165.449453789582   158.348067313928    96.330213970941
   108   -3  1  0  2  0   0  0  0  0  0  0  0  0   0       0.1685748   0.004292   0.000148     0.007593092236   179.695812754429   159.463756486921
   109   -3  0  0  1  0   0 19 20  0  0  0  0  0   0       0.1664191   0.023915   0.006162   112.248996495044  -161.246105481967  -160.810379176760
   110    0  1  2  0  0   0  0  0  0  0  0  0  0   0       0.1580155   0.003992   0.000153   179.998189815741     0.286336890266    32.270746195326
   111   -1  0  0  2  0   0  0 -1  0  1  0  0  0   0       0.1574818   0.000000   0.000000    -1.745938905734   -31.363229176929  -100.044374002601
   112    0 -1  0  3  0   0  0  0  0  0  0  0  0   0       0.1570733   0.003974   0.000178   179.998743378592     0.462025868268    43.335156869091
   113   -1 -3  0  2  0   0  0  0  0  0  0  0  0   0       0.1480389   0.011359   0.000180   179.990174742975     0.137951761738    14.954530304629
   114    1  0  0  0  0   0  0 -2  0  2  0  0  0   0       0.1445995   0.000000   0.000043     0.038481418372   -44.029836246384   -89.279459353335
   115   -2  1  0  2  0   0  0  0  0  0  0  0  0   0       0.1437032   0.003898   0.000120     0.042052815294   179.898167049849   177.635092695427
   116    0  2  0  2  0   0  0  0  0  0  0  0  0   0       0.1433935   0.007804   0.000649    -0.875554255837  -152.627344197389   -57.634351550115
   117    2  0  0  4  0   0  0  0  0  0  0  0  0   0       0.1392060   0.000000   0.000195   179.998915730268   136.039323850438    89.147087110595
   118    1  0 -2  4  0   0  1-11  0  0  0  0  0   0       0.0843662   0.046371   0.000000   138.704148275259   154.208131722951   122.006288478313
   119    1  0  0  0  0   0 -1  1  0  0  0  0  0   0       0.1382770   0.000000   0.000000   179.987255525788    12.508504407308    88.750532833061
   120   -3  0  1  1  0   0 -4  9  0  0  0  0  0   0       0.1364878   0.042229   0.007602  -143.592467982084   -67.413937055867   -64.027927127227
   121   -2  2  0  0  0   0  0  0  0  0  0  0  0   0       0.1361683   0.006929   0.000189  -179.994795183518    -0.384083162915   -26.976446835383
   122    0  1 -2  2  0   0  0  0  0  0  0  0  0   0       0.1357166   0.003423   0.000109   179.998381257230     0.064075536804    -0.496315896917
